Episode,Steps,Total Reward,Discounted Reward,Expected Q
221,2001,-71333.51948921866,-11935.96453238055,-515.831787109375
218,2001,-69817.10273518278,-11203.826042594612,-527.3576049804688
209,2001,-73838.84665496905,-12117.359981706137,-527.1210327148438
210,2001,-69908.0522146652,-11515.790596319355,-532.79931640625
211,2001,-69744.11104616315,-11596.431852160802,-530.946044921875
212,2001,-68787.6430287028,-11248.096917392057,-532.7052612304688
213,2001,-70670.74501812282,-11785.260940192358,-538.639892578125
214,2001,-70197.30820549588,-11394.183975565405,-535.19775390625
215,2001,-69538.15980753933,-11540.320334206706,-540.6771240234375
216,2001,-69781.3807580391,-11220.532383328444,-534.109619140625
217,2001,-71048.23063977486,-11650.160924181477,-537.7321166992188
219,2001,-70440.96891242181,-11409.070190608689,-533.173828125
220,2001,-68380.22278058868,-11394.620520419081,-532.1898193359375
222,2001,-71030.76729483093,-11915.573113805232,-533.6755981445312
223,2001,-71717.90080591167,-11518.043931378084,-529.0431518554688
224,2001,-70342.73862171972,-11403.493082306257,-536.0667724609375
225,2001,-69340.19112146545,-11409.355884058139,-533.7662963867188
226,2001,-68966.59515183979,-11205.510257516406,-519.5824584960938
227,2001,-69288.04322222642,-11548.534574396002,-534.5250244140625
240,2001,-72281.85482366795,-11828.848458650979,-549.9590454101562
237,2001,-72000.77126252452,-12157.47156496587,-554.9558715820312
228,2001,-68680.66691232398,-11443.082806183056,-566.3262939453125
229,2001,-71263.6490115316,-12153.286202067684,-569.9094848632812
230,2001,-71864.45524550923,-11427.536352670633,-562.67138671875
231,2001,-72382.24288868498,-12016.340455703225,-564.3809814453125
232,2001,-70959.99292740034,-11683.274695031585,-564.6646728515625
233,2001,-71887.77572186598,-11701.354090183375,-564.1622314453125
234,2001,-70460.38448175184,-11365.607504789965,-567.4727783203125
235,2001,-71706.51898402101,-11914.407140405474,-560.3614501953125
236,2001,-71184.62300997695,-11712.384042225605,-569.4560546875
238,2001,-72218.32750244201,-11757.493074473883,-565.2937622070312
239,2001,-70126.15978430212,-11463.902469293655,-557.4924926757812
241,2001,-71402.81070501341,-11613.970870560488,-568.5470581054688
242,2001,-70743.42695843866,-11598.21813272923,-566.0264892578125
243,2001,-70133.4222058924,-11438.290100961352,-569.6881103515625
244,2001,-70813.3311908362,-11578.994037280934,-566.1162109375
245,2001,-70512.02933787399,-11553.554956060147,-556.927978515625
246,2001,-72281.03186350253,-12358.489528818398,-564.544921875
259,2001,-70376.58453442782,-11961.497337203631,-575.7713012695312
256,2001,-70263.83077687157,-11548.60611679158,-586.6728515625
247,2001,-68201.92099354246,-11201.353981980981,-592.266845703125
248,2001,-67285.7525561378,-11606.87557077945,-603.4335327148438
249,2001,-69350.03687084516,-11794.758447926411,-597.7570190429688
250,2001,-71029.86566238574,-11950.577421035476,-591.4076538085938
251,2001,-69729.53942301309,-11697.088086360924,-594.1836547851562
252,2001,-68464.10200633586,-11666.797343372522,-595.6853637695312
253,2001,-69137.19726277425,-11143.443339306497,-592.4273071289062
254,2001,-69795.27096156919,-11472.04380463368,-590.962890625
255,2001,-69657.82180223323,-11686.56925875215,-605.7947387695312
257,2001,-69563.00350173998,-11296.235115073814,-593.9909057617188
258,2001,-72209.0619733014,-11112.223846283714,-592.6409301757812
260,2001,-70204.71602657528,-11517.535023659239,-587.2324829101562
261,2001,-68471.67620204127,-11201.03859053758,-591.5764770507812
262,2001,-70029.77855212828,-11670.79658853117,-595.8850708007812
263,2001,-67708.41340263025,-11292.671368320369,-595.6346435546875
264,2001,-70446.79015798793,-11105.884617347006,-599.6044921875
265,2001,-69211.44054862429,-11591.192656675814,-597.5061645507812
278,2001,-68060.33182117481,-11139.417310101131,-604.1195678710938
280,1318,-45172.89015050388,-11370.850697277468,-628.8773193359375
275,2001,-71527.03861065036,-11961.625456420576,-618.5694580078125
